Language name,Alternate language names,Country,Region,Resource Title,Resource URL,"Resource type (please only choose from the dropdown list, don't type anything here!)",
Jinghpaw,"Jingpho, Kachin, ကချင်ဘာသာ",Myanmar,Southeast Asia,Prevention poster,https://themimu.info/sites/themimu.info/files/documents/Guide_Prevention_of_COVID-19_Kachin.jpg,Image/poster,
Jinghpaw,"Jingpho, Kachin, ကချင်ဘာသာ",Myanmar,Southeast Asia,MRTV info video,https://www.mrtv.gov.mm/mm/news-68979,Video,
Jinghpaw,"Jingpho, Kachin, ကချင်ဘာသာ",Myanmar,Southeast Asia,WHO myth busters page,https://covid-no-mb.org/?page_id=378,Web page,
Joola Eegimaa,,"Senegal, Gambia",Africa,LILIEMA cover your cough multilingual poster,https://drive.google.com/open?id=14qHsrSPbN78SmlPnEZwSWtetAIPXF0lY,Image/poster,
Joola Eegimaa,,"Senegal, Gambia",Africa,LILIEMA stay at home multilingual poster,https://drive.google.com/open?id=18vEtb52I6vLKfvGVuZBZjpT08mNn3EAg,Image/poster,
Joola Eegimaa,,"Senegal, Gambia",Africa,LILIEMA hand washing multilingual poster,https://drive.google.com/open?id=1bMkbNNL7A1OclfnYlctHRKmuRO7vmZEE,Image/poster,
Joola Eegimaa,,"Senegal, Gambia",Africa,LILIEMA social distancing multilingual poster,https://drive.google.com/open?id=1d9UnOyaAwOY8ShSN16ZBp6WbnMr8XXgL,Image/poster,
Joola Eegimaa,,"Senegal, Gambia",Africa,LILIEMA COVID-19 is real multilingual poster,https://drive.google.com/open?id=1EUc0kEEfjR8VV7-oOQZ_1mZsCDkqeusM,Image/poster,
Joola Eegimaa,,"Senegal, Gambia",Africa,LILIEMA no public gatherings multilingual poster,https://drive.google.com/open?id=1KgebwnrwsYSENJS3efEpHWgz8LAr2y57,Image/poster,
Joola Eegimaa,,"Senegal, Gambia",Africa,LILIEMA don't touch face multilingual poster,https://drive.google.com/open?id=1MuKtuwJ8dq9F41gJ7j6higHMT1OlhnW2,Image/poster,
Joola Eegimaa,,"Senegal, Gambia",Africa,LILIEMA Don't shake hands multilingual poster,https://drive.google.com/open?id=1RVlckHj36RK6Y3ylcINyKtwPGu6JG34r,Image/poster,
Joola Foñi,"kujóolay, Jola-Fonyi, Diola-Fogny, Kujamataak","Senegal, Gambia",Africa,"Alpha Naby Mané, président de LILIEMA: Joola Fogni",https://www.youtube.com/watch?v=3dfw5VmpeO8&feature=emb_titlee,Video,
Joola Foñi,"kujóolay, Jola-Fonyi, Diola-Fogny, Kujamataak","Senegal, Gambia",Africa,LILIEMA social distancing multilingual poster,https://drive.google.com/open?id=13gLcBelxM8PdZ2IGWbM9xzva0HpfIHl0,Image/poster,
Joola Foñi,"kujóolay, Jola-Fonyi, Diola-Fogny, Kujamataak","Senegal, Gambia",Africa,LILIEMA stay at home multilingual poster,https://drive.google.com/open?id=17xhCF8HNw10Mv7kJvOosBqyO7rwLGWo0,Image/poster,
Joola Foñi,"kujóolay, Jola-Fonyi, Diola-Fogny, Kujamataak","Senegal, Gambia",Africa,LILIEMA cover your cough multilingual poster,https://drive.google.com/open?id=1H1zfZtc79EC9iVbXLK8tVv5rYuoyF9j1,Image/poster,
Joola Foñi,"kujóolay, Jola-Fonyi, Diola-Fogny, Kujamataak","Senegal, Gambia",Africa,LILIEMA hand washing multilingual poster,https://drive.google.com/open?id=1LeUbjzBq8V6KLWquu4cn_XoZlfkeFNm1,Image/poster,
Joola Foñi,"kujóolay, Jola-Fonyi, Diola-Fogny, Kujamataak","Senegal, Gambia",Africa,LILIEMA COVID-19 is real multilingual poster,https://drive.google.com/open?id=1p7GDFdkRaw1MJ9KPICRCX6zfn_j5Kk9X,Image/poster,
Joola Foñi,"kujóolay, Jola-Fonyi, Diola-Fogny, Kujamataak","Senegal, Gambia",Africa,LILIEMA don't touch face multilingual poster,https://drive.google.com/open?id=1qjUH5D_UgZZg2Fe-spIoc0csz6nRwoil,Image/poster,
Joola Foñi,"kujóolay, Jola-Fonyi, Diola-Fogny, Kujamataak","Senegal, Gambia",Africa,LILIEMA no public gatherings multilingual poster,https://drive.google.com/open?id=1xkQkLud8u4yhvwr3URYk6EUWkNYQOmO_,Image/poster,
Joola Foñi,"kujóolay, Jola-Fonyi, Diola-Fogny, Kujamataak","Senegal, Gambia",Africa,LILIEMA Don't shake hands multilingual poster,https://drive.google.com/open?id=1zSRUMYtjGRQ7InOisAtWWxRBfQq2C6_1,Image/poster,
Joola Kujireray,"Bandial, Banjaal, Elun","Senegal, Gambia",Africa,LILIEMA cover your cough multilingual poster,https://drive.google.com/open?id=14qHsrSPbN78SmlPnEZwSWtetAIPXF0lY,Image/poster,
Joola Kujireray,"Bandial, Banjaal, Elun","Senegal, Gambia",Africa,LILIEMA stay at home multilingual poster,https://drive.google.com/open?id=18vEtb52I6vLKfvGVuZBZjpT08mNn3EAg,Image/poster,
Joola Kujireray,"Bandial, Banjaal, Elun","Senegal, Gambia",Africa,LILIEMA hand washing multilingual poster,https://drive.google.com/open?id=1bMkbNNL7A1OclfnYlctHRKmuRO7vmZEE,Image/poster,
Joola Kujireray,"Bandial, Banjaal, Elun","Senegal, Gambia",Africa,LILIEMA social distancing multilingual poster,https://drive.google.com/open?id=1d9UnOyaAwOY8ShSN16ZBp6WbnMr8XXgL,Image/poster,
Joola Kujireray,"Bandial, Banjaal, Elun","Senegal, Gambia",Africa,LILIEMA COVID-19 is real multilingual poster,https://drive.google.com/open?id=1EUc0kEEfjR8VV7-oOQZ_1mZsCDkqeusM,Image/poster,
Joola Kujireray,"Bandial, Banjaal, Elun","Senegal, Gambia",Africa,LILIEMA no public gatherings multilingual poster,https://drive.google.com/open?id=1KgebwnrwsYSENJS3efEpHWgz8LAr2y57,Image/poster,
Joola Kujireray,"Bandial, Banjaal, Elun","Senegal, Gambia",Africa,LILIEMA don't touch face multilingual poster,https://drive.google.com/open?id=1MuKtuwJ8dq9F41gJ7j6higHMT1OlhnW2,Image/poster,
Joola Kujireray,"Bandial, Banjaal, Elun","Senegal, Gambia",Africa,LILIEMA Don't shake hands multilingual poster,https://drive.google.com/open?id=1RVlckHj36RK6Y3ylcINyKtwPGu6JG34r,Image/poster,
Juǀʼhoansi,"Juǀʼhoan, Southeastern ǃXun, Ju, South !Xun","Namibia, Botswana",Africa,COVID-19 general information video from African Tongues,https://www.youtube.com/watch?v=q1Q24Jfb59c,Video,
K'iche',"Kiche, Maya K'che'",Guatemala,Mexico-Central America-Caribbean,Informational audio message,https://drive.google.com/open?id=1MWMA68pqXPgEJ615qcUSOLNrVSqBI6SX,Audio,
K'iche',"Kiche, Maya K'che'",Guatemala,Mexico-Central America-Caribbean,Cultural Survival audio message,https://soundcloud.com/culturalsurvival/coronavirus-idioma-kiche,Audio,
K'iche',"Kiche, Maya K'che'",Guatemala,Mexico-Central America-Caribbean,Prevention poster,https://www.palmbeachschools.org/UserFiles/Servers/Server_270532/File/Covid19/Mayan/POSTER-K'ICHE'.PDF,Image/poster,
K'iche',"Kiche, Maya K'che'",Guatemala,Mexico-Central America-Caribbean,Information video (Totonicapan variety),https://vimeo.com/400752732,Video,
K'iche',"Kiche, Maya K'che'",Guatemala,Mexico-Central America-Caribbean,COVID-19 emergency signs from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Maya-k_che_-Emergency.pdf,Document,
K'iche',"Kiche, Maya K'che'",Guatemala,Mexico-Central America-Caribbean,General info for Indigenous elders from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Elders-Maya-k_che_.pdf,Document,
K'iche',"Kiche, Maya K'che'",Guatemala,Mexico-Central America-Caribbean,Traveling to cities info sheet from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Maya-k_che_-Travel.pdf,Document,
K'iche',"Kiche, Maya K'che'",Guatemala,Mexico-Central America-Caribbean,Info for Indigenous children & youth from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Maya-k_che_-Kids.pdf,Document,
K'iche',"Kiche, Maya K'che'",Guatemala,Mexico-Central America-Caribbean,Symptoms video,https://www.facebook.com/watch/?v=201205094473825,Video,
K'iche',"Kiche, Maya K'che'",Guatemala,Mexico-Central America-Caribbean,Prevention video,https://www.facebook.com/watch/?v=255970415411582,Video,
K'iche',"Kiche, Maya K'che'",Guatemala,Mexico-Central America-Caribbean,Basic prevention and info video,https://www.youtube.com/watch?v=OMvtRHFpWaI,Video,
Kaagan,"Kagan Kalagan, Kinagan",Philippines,Southeast Asia,Prevention and information posters,https://drive.google.com/drive/folders/1BRSPZkaqNx3anLgC-6ptEm_gMngv7MaW?usp=sharing,Image/poster,
Kaagan,"Kagan Kalagan, Kinagan",Philippines,Southeast Asia,Prevention and information posters (Tagakulo/Tagakaulo variety),https://drive.google.com/open?id=1Z6Kx7pN_aLDGqrjcxIyBj5wJ0TR4ZuIE,Image/poster,
Kabyle,Taqbaylit,Algeria,Africa,"""Do the 5"" poster from Translation Commons",https://translationcommons.org/covid19multilingual/?uid=kab-000,Image/poster,
Kadazan,"Coast, Kadazan, Bōs Kadazan, Kadazan Tangaa'",Malaysia,Southeast Asia,WHO information posters from U. Malaysia Sabah,https://drive.google.com/file/d/1ZIbIsDck1LHEc-jkJ-M2r03y8mAdcD4g/view?usp=sharing,Image/poster,
Kadazandusun,"Boros Dusun, Central Dusun, Bunduliwan",Malaysia,Southeast Asia,WHO information posters from U. Malaysia Sabah,https://drive.google.com/file/d/1WcBnovDiWKrWD1GfjKWFPx7u9Moub8Iw/view?usp=sharing,Image/poster,
Kagayanen,,Philippines,Southeast Asia,Prevention and information posters,https://drive.google.com/open?id=1_ZhgkS5hy1TUIaH1yUp--ClCJyiaybYw,Image/poster,
Kagayanen,,Philippines,Southeast Asia,WHO crowd-translated infographic (suggest revisions here),https://www.facebook.com/spvnya/posts/3144473102230476?hc_location=ufi,Image/poster,
Kaingang,kanhgág,Brazil,South America,"""Do the 5"" poster from Translation Commons",https://translationcommons.org/covid19multilingual/?uid=kgp-000,Image/poster,
Kalanguya,Kallahan,Philippines,Southeast Asia,Prevention and information posters,https://drive.google.com/open?id=17kMjJuTiEua3sbdb7WX52w3jhA1Ttqqv,Image/poster,
Kalasha,"Kalashamondr, Kalasha-mun",Pakistan,South Asia,Prevention poster from Forum for Language Initiatives,https://drive.google.com/file/d/1IB-4kVBv0hL3HnlRATInu_EgWC7wKf-Y/view?usp=sharing,Image/poster,
Kalasha,"Kalashamondr, Kalasha-mun",Pakistan,South Asia,Information and prevention video from VirALLanguages,https://www.youtube.com/watch?v=Cy3YgZ-FtRI,Video,
Kalasha,"Kalashamondr, Kalasha-mun",Pakistan,South Asia,Information and prevention video from Forum for Language Initiatives,https://www.facebook.com/LanguageForum/videos/586198182310564,Video,
Kalaw Lagaw Ya,"Kalau Lagau Ya/Kala Lagaw Ya, Kalaw Kawaw Ya/Kalau Kawau Ya, Kala Lagaw Langgus/Kala Lagau Langgus/Kalaw Lagaw Langgus/Kalau Lagau Langgus (Western Island Language), Lagaw Ya/Lagau Ya (Home Island Language), Langgus, Linggo (Language, Lingo), Kaywalgaw Ya/Kaiwaligau Ya/Kawalgaw Ya [Islanders' Language],
Kowrareg (Kaurareg), Kulkalgau Ya (Blood-Peoples' Language); Kulka 'blood' was an important Central Islands cult figure, and brother to Malo-Bumai of Mer, Mabuiag (the name of one of the islands where it is spoken), Westen or West Torres or Western Torres Strait, Dhadhalagau Ya (Mid-Island/Central Island Language), Sentrel or Central Islands","Australia Insular northern Queensland, western Torres Strait Islands",Australia,Translated resources from the Australian Government,https://www.health.gov.au/resources/translated?f%5B0%5D=field_language%3A2965,Web page,
Kalenjin,,"Kenya, Uganda, Tanzania",Africa,Symptoms and prevention infographic,https://www.facebook.com/204691779966932/photos/a.809690966133674/918617681907668/?type=3&theater,Image/poster,
Kalkoti,Goedijaa,Pakistan,South Asia,Information and prevention video from VirALLanguages,https://www.youtube.com/watch?v=UhxXTwZs-40,Video,
Kam,"Gam, Gaeml, Dong, Tung-Chia",China,East Asia,WHO myth busters information video,https://youtu.be/UhWcDZsAJN0,Video,
Kam,"Gam, Gaeml, Dong, Tung-Chia",China,East Asia,WHO myth busters information page,https://covid-no-mb.org/?page_id=1315,Web page,
Kankanaey,Kankanai,Philippines,Southeast Asia,Cultural Survival informational audio message,https://soundcloud.com/culturalsurvival/understanding-the-coronavirus-kankanaey,Audio,
Kankanaey,Kankanai,Philippines,Southeast Asia,Prevention and information posters,https://drive.google.com/open?id=14NnCHYQdrcAZ5dRUqTwY5-wR9te1pZYq,Image/poster,
Kannada,ಕನ್ನಡ,India,South Asia,Translated info sheet from Adivasi Lives Matter,https://twitter.com/AdivasisMatter/status/1240858460885061633,Image/poster,
Kanuri,,"Nigeria, Chad, Cameroon, Niger",Africa,Prevention poster from Bayero University,https://drive.google.com/open?id=1VqB5ob0_XTeZF5feVy6CCUp16411vERd,Image/poster,
Kanuri,,"Nigeria, Chad, Cameroon, Niger",Africa,Symptoms poster from Bayero University,https://drive.google.com/open?id=1XygsgcBjDJskgrjrH81cujVJVlzi75Yd,Image/poster,
Kaonde,kiiKaonde,"Zambia, DR Congo",Africa,COVID-19 emergency signs from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Emergency-Kaonde.pdf,Document,
Kaonde,kiiKaonde,"Zambia, DR Congo",Africa,General info for Indigenous elders from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Elders-Kaonde.pdf,Document,
Kaonde,kiiKaonde,"Zambia, DR Congo",Africa,Traveling to cities info sheet from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Kaonde-Travel.pdf,Document,
Kaonde,kiiKaonde,"Zambia, DR Congo",Africa,Info for Indigenous children & youth from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Kaonde-Kids.pdf,Document,
Kapampangan,,Philippines,Southeast Asia,Prevention and information posters,https://drive.google.com/open?id=1No9YPbrlN4IcChkHsZlW5P0yd530fIor,Image/poster,
Kapampangan,,Philippines,Southeast Asia,"Dictionary of COVID-19 terms for children, from U. Philippines REGALE",https://drive.google.com/file/d/1YJjQKKsx0FhmbWtxsveF-6PHHZZZCDcG/view?usp=sharing,Document,
Kapampangan,,Philippines,Southeast Asia,WHO crowd-translated infographic (suggest revisions here),https://www.facebook.com/spvnya/posts/3144473102230476?hc_location=ufi,Image/poster,
Kapuas Hulu,,Indonesia,Southeast Asia,Prevention and information video from VirALLanguages,https://www.youtube.com/watch?v=5AiIS9MPWDY,Video,
Kaqchikel Maya,"Kakchikel, Kakchiquel","Guatemala, Mexico",Mexico-Central America-Caribbean,COVID-19 emergency signs from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Kaqchikel-Emergency.pdf,Document,
Kaqchikel Maya,"Kakchikel, Kakchiquel","Guatemala, Mexico",Mexico-Central America-Caribbean,General info for Indigenous elders from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Elders-KAQCHIKEL.pdf,Document,
Kaqchikel Maya,"Kakchikel, Kakchiquel","Guatemala, Mexico",Mexico-Central America-Caribbean,Traveling to cities info sheet from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Kaqchikel-Travel.pdf,Document,
Kaqchikel Maya,"Kakchikel, Kakchiquel","Guatemala, Mexico",Mexico-Central America-Caribbean,Info for Indigenous children & youth from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Kaqchikel-Kids.pdf,Document,
Kaqchikel Maya,"Kakchikel, Kakchiquel","Guatemala, Mexico",Mexico-Central America-Caribbean,WHO myth busters video,https://youtu.be/o6zxm4gFAjY,Video,
Kaqchikel Maya,"Kakchikel, Kakchiquel","Guatemala, Mexico",Mexico-Central America-Caribbean,WHO myth busters web page,https://covid-no-mb.org/?page_id=1694,Web page,
Kaqchikel Maya,"Kakchikel, Kakchiquel","Guatemala, Mexico",Mexico-Central America-Caribbean,Cultural Survival audio message,https://soundcloud.com/culturalsurvival/coronavirus-idoma-kaqchikel,Audio,
Kaqchikel Maya,"Kakchikel, Kakchiquel","Guatemala, Mexico",Mexico-Central America-Caribbean,INALI prevention brochure,https://site.inali.gob.mx/Micrositios/materiales_de_prevencion_covid-19/pdf/covid_kakchikel.pdf,Document,
Kaqchikel Maya,"Kakchikel, Kakchiquel","Guatemala, Mexico",Mexico-Central America-Caribbean,Prevention poster,https://www.palmbeachschools.org/UserFiles/Servers/Server_270532/File/Covid19/Mayan/POSTER-KAQCHIKEL.PDF,Image/poster,
Kaqchikel Maya,"Kakchikel, Kakchiquel","Guatemala, Mexico",Mexico-Central America-Caribbean,Explanation and prevention,https://www.facebook.com/juanchow.alvarado/videos/1275105399359310/UzpfSTMzNDYwODE4Njg3Mzg4NzoxMTA3NjQzNjY5NTcwMzMx/,Video,
Kaqchikel Maya,"Kakchikel, Kakchiquel","Guatemala, Mexico",Mexico-Central America-Caribbean,Information video,https://www.facebook.com/watch/?v=1178715475792725,Video,
Kaqchikel Maya,"Kakchikel, Kakchiquel","Guatemala, Mexico",Mexico-Central America-Caribbean,Information video for children,https://www.youtube.com/watch?v=pwpAaJQaFl8,Video,
Karaya,"Karay-a, Hamtikanon, Hinaraya",Philippines,Southeast Asia,Prevention and information posters,https://drive.google.com/open?id=1WmK7MJN3YcPuTro_fv-20CtXIXyyjVvD,Image/poster,
Karbi,"Arleng, Mikir","India, Bangladesh",South Asia,Cultural Survival information audio message,https://soundcloud.com/culturalsurvival/understanding-the-coronavirus-arleng,Audio,
Karen,,Myanmar,Southeast Asia,COVID-19 vaccination – တၢ်ဂ့ၢ်တၢ်ကျိၤယိယိဖိဘၣ်ဃးဒီး တၢ်လၢနကဘၣ်ကွၢ်လၢ်အီၤဖဲနကဆဲးကသံၣ်ဒီသဒၢ အနံၤမ့ၢ်မနုၤလဲၣ်ၤ (On your COVID-19 vaccination day),https://www.health.gov.au/resources/publications/on-your-covid19-vaccination-day-karen,Web page,
Karen,,Myanmar,Southeast Asia,Information in Karen,https://vermontforall.com/karenic,Web page,
Karen,,Myanmar,Southeast Asia,MN Dept of Health overview poster,https://www.health.state.mn.us/diseases/coronavirus/materials/basicskaren.pdf,Document,
Karen,,Myanmar,Southeast Asia,Informational video,https://www.youtube.com/watch?v=gUqr9iVb76I,Video,
Karen,,Myanmar,Southeast Asia,Refugee Response info video,https://www.youtube.com/watch?v=gUqr9iVb76I&list=PLOZioxrIwCv3XMucYU8AmVRC7R7vLnYEJ&index=3,Video,
Karen,,Myanmar,Southeast Asia,Informational video,https://youtu.be/wBmaLLnVd74,Video,
Karen,,Myanmar,Southeast Asia,SBS Australia information page,https://www.sbs.com.au/language/karen/coronavirus-updates,Web page,
Kasem,"Kasena, Kassena","Ghana, Burkina Faso",Africa,WHO 7 steps audio message,https://drive.google.com/file/d/1ViiAYJIqbOb1ZXnee3Vna8ML5anaHByy/view?usp=sharing,Audio,
Kashinawa,"Cashinahua, Hantxa Kuin, Hãtxa Kuĩ, Kaxinawá, Caxinawá","Peru, Brazil",South America,"""Do the 5"" poster from Translation Commons",https://translationcommons.org/covid19multilingual/?uid=cbs-000,Image/poster,
Kashmiri,"कॉशुर, كٲشُر, Koshur","India, Pakistan",South Asia,Translated Ministry of Health poster from SEL,https://www.facebook.com/photo.php?fbid=3049889055068189&set=pcb.3049889095068185&type=3&theater&ifg=1,Image/poster,
Kashubian,"kaszëbsczi jãzëk, język kaszubski, Cassubian",Poland,Europe,"""Do the 5"" poster from Translation Commons",https://translationcommons.org/covid19multilingual/?uid=csb-000,Image/poster,
Kayah,"Red Karen, Karenni",Myanmar,Southeast Asia,MRTV informational video,https://www.mrtv.gov.mm/mm/news-68978,Video,
Khalkha Mongolian,"монгол, ᠮᠣᠩᠭᠣᠯ ᠬᠡᠯᠡ","Mongolia, China, Russia, Kyrgyzstan","East Asia, Europe","""Do the 5"" poster from Translation Commons",https://translationcommons.org/covid19multilingual/?uid=khk-000,Image/poster,
Khmer,ភាសាខ្មែរ ,"Cambodia, Thailand, Vietnam",Southeast Asia,COVID-19 vaccination – ព័ត៌មានសាមញ្ញស្ដីពីអ្វីខ្លះដែលអ្នកនឹងរំពឹងទុកនៅថ្ងៃចាក់វ៉ាក់សាំងរបស់អ្នក (On your COVID-19 vaccination day),https://www.health.gov.au/resources/publications/on-your-covid19-vaccination-day-khmer,Web page,
Khmer,ភាសាខ្មែរ,"Cambodia, Thailand, Vietnam",Southeast Asia,Victoria DHHS audio message,https://soundcloud.com/betterhealthcast/khmer-covid-19-public-service-announcement,Audio,
